url,brand,model,ram,rom,battery,network,sim,warranty_months,discount,price,location,image_url
https://www.lazada.vn/products/pdp-i1865005339.html,Samsung,galaxy note 4,,,,,,0,0,970000,Bến Tre,https://img.lazcdn.com/g/ff/kf/Sd34b8f39084a432ab6c21fa241e690d6v.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1863570232.html,Samsung,j7 prime,,,,,,0,0,850000,Bến Tre,https://img.lazcdn.com/g/ff/kf/Seee01b72f3aa410f860548441464d1fc9.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1862174819.html,Google,pixel 6,,,,,,0,45,5160000,Hà Nội,https://img.lazcdn.com/g/p/73eb740c5912829a661cc6e0f01487fa.png_200x200q80.avif
https://www.lazada.vn/products/pdp-i1861831251.html,Samsung,galaxy note 10,,,,5G,,0,14,8150000,Hà Nội,https://img.lazcdn.com/g/p/f4cccd69a38b55bd3ccbc5e2b8190cb0.png_200x200q80.avif
https://www.lazada.vn/products/pdp-i1861764499.html,Samsung,galaxy note 10,,,,5G,,0,19,6750000,Hà Nội,https://img.lazcdn.com/g/p/f4cccd69a38b55bd3ccbc5e2b8190cb0.png_200x200q80.avif
https://www.lazada.vn/products/pdp-i1848816542.html,Apple,iphone 13,,,,,,0,42,13990000,Hồ Chí Minh,https://img.lazcdn.com/g/p/5861813b0239506ef4120c18d0967d7b.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1848359063.html,Samsung,galaxy s23 ultra,,,,5G,,0,32,20990000,Hồ Chí Minh,https://img.lazcdn.com/g/ff/kf/S584fcee09bb54e22832412386e9cecb4w.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1800018560.html,Samsung,galaxy s22,8GB,128GB,,5G,,0,41,12990000,Hồ Chí Minh,https://img.lazcdn.com/g/p/0688a874ae8b081b17f1d6bd6ded3254.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1792649916.html,Google,pixel 5 qu,,,,5G,,0,33,4300000,Hà Nội,https://img.lazcdn.com/g/p/f056dedb42b9819267f7671c8c85a748.png_200x200q80.avif
https://www.lazada.vn/products/pdp-i1785674003.html,Samsung,galaxy s22 plus,8GB,128GB,,,,0,37,16490000,Hồ Chí Minh,https://img.lazcdn.com/g/p/bc0439bdd14d3ef21393f38691d3d6e8.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1755948504.html,Samsung,galaxy s22 ultra,,,,5G,,0,18,27777000,Hồ Chí Minh,https://img.lazcdn.com/g/p/726167aa6919f508d76845479e45a7f7.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1753250023.html,Samsung,galaxy s22 ultra,,,,5G,,0,44,17490000,Hà Nội,https://img.lazcdn.com/g/ff/kf/Sa0df50edfa6f46b5bf19ca80a19a012ef.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1749278855.html,Samsung,galaxy s22 ultra,,,,5G,,0,45,16990000,Hồ Chí Minh,https://img.lazcdn.com/g/p/38950226b9b28a9936b2d0ec8483816f.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1704677105.html,LG,wing,,,,5G,2,0,0,5490000,Hà Nội,https://img.lazcdn.com/g/p/0d1e784d1ca2f36f0f6c7f1a2c5e76a6.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1694962014.html,Xiaomi,redmi note 3,2GB,16GB,,,,0,0,1250910,Hồ Chí Minh,https://img.lazcdn.com/g/p/5216328cb02484d3addfe4c7ff5fad44.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1694853673.html,Xiaomi,redmi note 3,2GB,16GB,,,,0,0,1250910,Hồ Chí Minh,https://img.lazcdn.com/g/p/8fa7450253ac70c71f0a297a4bcc9edb.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1694808808.html,Xiaomi,redmi 3s,2GB,16GB,,,,0,0,1438500,Hồ Chí Minh,https://img.lazcdn.com/g/p/7f7ff5cd0f329dd6b4cbb8b6caf326d7.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1685898232.html,Samsung,galaxy s21 fe,,,,5G,,0,18,13090000,Hà Nội,https://img.lazcdn.com/g/ff/kf/Se6060e2b5a584eadb5641351b88fd857B.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1680141098.html,OPPO,a5 m n,,,,,,0,44,948000,Nghệ An,https://img.lazcdn.com/g/p/e9c1b6b1abd778fc2af3982e65d40418.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1665355003.html,Samsung,a30 si u,,,,,,0,0,1200000,Bạc Liêu,https://img.lazcdn.com/g/ff/kf/S0fc4f2aabc014d7daa821083a6e2b789r.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1665342018.html,Samsung,a750 m y,,,,,,0,0,1300000,Bạc Liêu,https://img.lazcdn.com/g/ff/kf/S7b748797f08142cc99883d6c65fa334dX.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1665322272.html,Samsung,s10plus m y,,,,,,0,0,2500000,Bạc Liêu,https://img.lazcdn.com/g/p/51cf9ae16b476252a4764b3d24d15f67.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1665188758.html,Samsung,j600,,,,,,0,0,950000,Bạc Liêu,https://img.lazcdn.com/g/ff/kf/S6dc389be234649199428fa2b56180f2aj.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1665171957.html,Samsung,a20,,,,,,0,0,1200000,Bạc Liêu,https://img.lazcdn.com/g/ff/kf/S9f813c03230d4862962c2c0971db0929z.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1653128273.html,Samsung,galaxy j2 prime,,,,,,0,7,420000,Yên Bái,https://img.lazcdn.com/g/p/d76f42e27822f7085eefd5efcbc0fbf4.png_200x200q80.avif
https://www.lazada.vn/products/pdp-i1634338861.html,Samsung,j5 prime,2gb,16gb,,,,0,9,429000,Nam Định,https://img.lazcdn.com/g/ff/kf/S7aabe5ee147741e585b78473428a26c7U.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1626146600.html,Samsung,galaxy s20 fe,,,,5G,,0,43,5250000,Hà Nội,https://img.lazcdn.com/g/p/2ef67bfced93f7717dd67836dfcf74e9.png_200x200q80.avif
https://www.lazada.vn/products/pdp-i1625036388.html,LG,velvet,,,,5G,2,0,0,4290000,Hà Nội,https://img.lazcdn.com/g/p/eda362863e3c2cae45dc1f6109d26177.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1610651709.html,Xiaomi,redmi 7a,,,4000 mAh,,,0,0,1230000,Nam Định,https://img.lazcdn.com/g/ff/kf/S3688196938284d8c862b5cfc0b0e9663V.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1610386877.html,Xiaomi,redmi note 5,4Gb,64Gb,4000 mAh,,,0,0,2120000,Nam Định,https://img.lazcdn.com/g/ff/kf/S45e80347abba443dbdee126773bdb9a4M.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1608107221.html,Xiaomi,redmi 9a,,,5000 mAh,,,0,16,2100000,Hà Nội,https://img.lazcdn.com/g/p/93824c6d390340a41233ddc76cd4fcf3.png_200x200q80.avif
https://www.lazada.vn/products/pdp-i1604369869.html,POCO,x3 pro,,,4800MAh,,,0,7,933951,China,https://img.lazcdn.com/g/p/2bc1a42bf709a2a73bef678b0b640c0e.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1599881754.html,LG,v60 thinq,,,,,1,0,31,3889000,Hà Nội,https://img.lazcdn.com/g/p/c43b0e5a15b8d0feaac38d9972cbe517.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1599801725.html,Xiaomi,redmi 9c,3GB,64GB,,,,0,0,2400000,Hà Nội,https://img.lazcdn.com/g/p/84c274a911a3c4be911bea620ae57a31.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1586162755.html,Vivo,y19,,,,,2,0,23,1195000,Hồ Chí Minh,https://img.lazcdn.com/g/p/e00bc7e426030ef1d5c0db35c80909d6.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1581916794.html,Samsung,galaxy s10,,,,5G,,0,0,7350000,Hà Nội,https://img.lazcdn.com/g/p/00d26155de6045e8f5b0f703a241194b.png_200x200q80.avif
https://www.lazada.vn/products/pdp-i1579671380.html,Xiaomi,redmi 9a,,,5000mAh,,,0,0,2399000,Nam Định,https://img.lazcdn.com/g/ff/kf/Sd6f2b59975de46b09ab331e99b35a373N.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1571161023.html,Xiaomi,redmi 9t,,,,,,0,0,75000,Phú Thọ,https://img.lazcdn.com/g/ff/kf/Sa542e80f8de849808b1bba1b0fc6214cT.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1565585662.html,Sony,xperia xz3 c,,,,,,0,8,1728000,Nghệ An,https://img.lazcdn.com/g/p/05fcf9b376c4c05cb58b4c59726ecf28.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1555091018.html,Samsung,galaxy s21 ultra,,,,5G,,0,17,10790000,Hà Nội,https://img.lazcdn.com/g/ff/kf/S7bd48825bfa54a8bb6de4aebb39c9a32x.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1554995769.html,Samsung,galaxy s20 ultra,,,,,,0,21,7890000,Hà Nội,https://img.lazcdn.com/g/ff/kf/S24a32d3c39bf4421b2fc9598f352fe13n.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1542014210.html,Xiaomi,redmi note 8,,,,,,0,0,3699000,Nam Định,https://img.lazcdn.com/g/ff/kf/S7a414258fd5a4a0eb48ae965d6a57a909.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1541940925.html,Xiaomi,redmi note 7,,,,,,0,0,2999000,Nam Định,https://img.lazcdn.com/g/ff/kf/S62071bff277646a0bebec0172523d7c39.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1541127983.html,Apple,iphone 13 ch,,,,,,0,31,12390000,Hà Nội,https://img.lazcdn.com/g/p/ec70f854d850d8279b046360d7094413.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1540045483.html,Xiaomi,redmi note 8,,,,,,0,0,3450000,Nam Định,https://img.lazcdn.com/g/ff/kf/S926e0032266c48c4a58621a3205d1632w.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1539994621.html,Xiaomi,redmi note 7,,,,,,0,0,2999000,Nam Định,https://img.lazcdn.com/g/ff/kf/Sb16c1720b3d443b9b149f944f511bb20A.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1537688744.html,Sony,xz2 compact,,,,,,0,33,1468000,Nghệ An,https://img.lazcdn.com/g/p/36f306bb6083fbb1b57ce9f9325193e9.png_200x200q80.avif
https://www.lazada.vn/products/pdp-i1525577176.html,Unknown,,,,,,,0,53,11790000,Bắc Ninh,https://img.lazcdn.com/g/p/b9acb3e14a64bcce0e33f69d296df29c.png_200x200q80.avif
https://www.lazada.vn/products/pdp-i1522260402.html,Unknown,,,,,,,0,23,12990000,Hồ Chí Minh,https://img.lazcdn.com/g/p/c7f437b76043af5031e1cf73b981d3d3.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1516218735.html,Samsung,galaxy z flip3,,,,5G,,0,40,15490000,Hồ Chí Minh,https://img.lazcdn.com/g/p/567b28108ea05c479cd802373b87359b.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1510601782.html,Samsung,galaxy note 10,,,,5G,,0,0,6290000,Hà Nội,https://img.lazcdn.com/g/p/4f8d590f22f62e69fe394fd363f78459.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1501032862.html,Xiaomi,redmi note 3,3GB,32GB,4000 mAh,,2,0,10,1507500,Hồ Chí Minh,https://img.lazcdn.com/g/p/9a21fe1068a57f2f721f1314a379ca46.png_200x200q80.avif
https://www.lazada.vn/products/pdp-i1467286049.html,Xiaomi,redmi note 3,2GB,16GB,,,2,0,12,1315000,Hồ Chí Minh,https://img.lazcdn.com/g/p/b6fbcdbac2586249b6f36c758e9fb992.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1467220577.html,Xiaomi,redmi note 3,3GB,32GB,,,2,0,11,1515000,Hồ Chí Minh,https://img.lazcdn.com/g/p/44510cd525e0d7e783b43b377c8220e3.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1452743382.html,Samsung,j330 j3 pro,,,,,,0,0,429000,Nam Định,https://img.lazcdn.com/g/ff/kf/S730e94db191a4a29b3ad5678af5da2ef1.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1452696531.html,Samsung,j2 prime,,,,5G,,0,0,309000,Nam Định,https://img.lazcdn.com/g/ff/kf/S065a8db37d704085ac2e393727a13fc1C.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1450450268.html,Samsung,galaxy a25,,,,5G,,0,9,6090000,Đà Nẵng,https://img.lazcdn.com/g/p/150bd6da3b87c626455d7f81f13de57e.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1445137624.html,Samsung,j7 prime,,,,,,0,6,619000,Nam Định,https://img.lazcdn.com/g/ff/kf/S36a802a54b0a4a45abbb78e1ee6074f4Z.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1392713125.html,Samsung,galaxy s24 ultra,12GB,256GB,,,,0,16,25300000,Hồ Chí Minh,https://img.lazcdn.com/g/p/eb1e36f3b481247d8b857b14b8d713f9.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1378518280.html,Samsung,galaxy a55,8GB,128GB,,,,0,25,8290000,Hồ Chí Minh,https://img.lazcdn.com/g/p/4d8b64cd6b0e645bc83e37fb21e14894.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1372620306.html,Samsung,galaxy a32,6GB,128GB,,,,0,0,6500000,Hồ Chí Minh,https://img.lazcdn.com/g/p/5a3dae20229879c24eec9abb4780ddb2.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1353704468.html,Samsung,j7 pro ch,,,,,,0,0,1400000,Quảng Ngãi,https://img.lazcdn.com/g/p/c545258b46e7767609f6d7ed4c9df8ff.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1353692535.html,Samsung,j7 plus ch,,,,,,0,44,890000,Quảng Ngãi,https://img.lazcdn.com/g/p/2cb80191e79ffb2b2a94f4b6b56c54be.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1353619895.html,Samsung,j3 pro ch,,,,,,0,29,920000,Quảng Ngãi,https://img.lazcdn.com/g/p/c002638df4a7d4ccabbf741624dbad4e.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1322570112.html,Samsung,galaxy s20 fe,,,,5G,,0,0,4490000,Hà Nội,https://img.lazcdn.com/g/p/577bfb502239f9fb0c203cbff632968c.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1322370032.html,Samsung,galaxy s20 fe,,,,5G,,0,0,5490000,Hà Nội,https://img.lazcdn.com/g/p/b85ed6c20dd349951cb299ba1ea1608f.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1264877491.html,Samsung,galaxy note 20,,,,5G,,0,0,9590000,Hà Nội,https://img.lazcdn.com/g/p/a76608ec99a952ed9b5f9026032ddf96.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1255747011.html,Unknown,,,,,,,0,0,20000,Hồ Chí Minh,https://img.lazcdn.com/g/p/b46ea89900406ec0ae3d6432f838603d.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1255730117.html,Unknown,,,,,,,0,0,20000,Hồ Chí Minh,https://img.lazcdn.com/g/p/ae06e320b4378dd518e50ebfe8e0e006.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1255686537.html,Unknown,,,,,,,0,0,14500,Hồ Chí Minh,https://img.lazcdn.com/g/ff/kf/Sb95b86ef52d7401d842d4df014ab762ab.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1217069444.html,Samsung,galaxy s20 plus,,,,5G,,0,5,5990000,Hà Nội,https://img.lazcdn.com/g/p/b27a874ad802df2bc3adeeb87011a89e.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1207236411.html,Samsung,galaxy a55,12GB,256GB,,5G,,0,15,8490000,Đà Nẵng,https://img.lazcdn.com/g/p/383aa2d13665838c5c96a6126a96e469.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1205584633.html,Samsung,galaxy a15 lte,8GB,128GB,,,,0,10,4490000,Đà Nẵng,https://img.lazcdn.com/g/p/d86e24ec5cf8b46322e4de1d3948e7c3.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1123268901.html,Samsung,galaxy a6 2018,3GB,32GB,,,,0,48,1650000,Nam Định,https://img.lazcdn.com/g/p/a2c24d3f4e418d21c239b3c3b9d2ce9f.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1102396179.html,Samsung,g530,,,,,,0,0,810000,Hồ Chí Minh,https://img.lazcdn.com/g/p/0d5b4118e87d80508d7df941b1db61ab.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1101380731.html,Samsung,j7 pro ch,,,,,,0,43,1050000,Quảng Ngãi,https://img.lazcdn.com/g/p/f1860e8f2ecb3f7dc56f88fa72035c9a.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1101334530.html,Samsung,j7 prime ch,,,,,,0,37,850000,Quảng Ngãi,https://img.lazcdn.com/g/p/8fc0c863beaeddff3bf985c1d25e77f3.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1101258165.html,Samsung,j2 prime ch,,,,,,0,0,830000,Quảng Ngãi,https://img.lazcdn.com/g/p/2abe5eb1d8cd204bae5e129fedd12aa7.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1101210939.html,Samsung,tap e t561,,,,,,0,8,1150000,Quảng Ngãi,https://img.lazcdn.com/g/p/10ad4fcb5d48de50eeaf55eb7a0cd4e3.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1096938293.html,Samsung,j7 prime m,,,,,,0,29,850000,Quảng Ngãi,https://img.lazcdn.com/g/p/775cb33bae7156a62bac1da10c06f4cf.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1096908808.html,Samsung,j7 pro c,,,,,,0,21,1150000,Quảng Ngãi,https://img.lazcdn.com/g/p/c545258b46e7767609f6d7ed4c9df8ff.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1080884492.html,Samsung,galaxy a35,8GB,256GB,,5G,,0,16,6990000,Đà Nẵng,https://img.lazcdn.com/g/p/3724ffd6c2f8a57f977af7f1367aaaf4.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1072386649.html,Samsung,galaxy j5 pro,,,,,,0,0,2150000,Nam Định,https://img.lazcdn.com/g/p/6e6b155437e0da0315d8bb50bb584384.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1070898840.html,Samsung,galaxy note 9,,,,,,0,0,5790000,Hà Nội,https://img.lazcdn.com/g/p/c66806e235403b3ad01d3e510f501b26.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1070516251.html,Samsung,galaxy s9 b,,,,,,0,0,3899000,Hà Nội,https://img.lazcdn.com/g/p/1a2ca16e3b63d17a948f8aa958ec0faa.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1069514012.html,Samsung,j7 pro m,,,,,,0,0,1550000,Bạc Liêu,https://img.lazcdn.com/g/p/f7fabf6ecb3b2cf2c6c1e424bdec681d.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i937536163.html,Samsung,galaxy note 20,,,,5G,,0,6,6590000,Hà Nội,https://img.lazcdn.com/g/p/0da45e5a7535193082bb3b48dca7bf77.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i900924449.html,Unknown,,,,,,,0,59,9890000,Hồ Chí Minh,https://img.lazcdn.com/g/p/21c9bbd4558cbc662e98e170524da77f.png_200x200q80.avif
https://www.lazada.vn/products/pdp-i881532187.html,Google,pixel 4a 6,,,,,,0,40,2990000,Hồ Chí Minh,https://img.lazcdn.com/g/p/8a219340a86f487075b27d38254e94c6.png_200x200q80.avif
https://www.lazada.vn/products/pdp-i869860758.html,Unknown,,,,,,,0,22,1088000,Nghệ An,https://img.lazcdn.com/g/p/90cf07fc8a714dfdb9ffadbe98ac74fe.png_200x200q80.avif
https://www.lazada.vn/products/pdp-i869842832.html,Sony,xperia xz1 m,,,,,,0,8,758000,Nghệ An,https://img.lazcdn.com/g/p/acd155a22f5ec6056d71f518a39aed93.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i866698261.html,Xiaomi,redmi 6,3Gb,32Gb,,,2,0,47,1050000,Nam Định,https://img.lazcdn.com/g/p/31ea9d155d69b9e333fcbe0c72c3b18f.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i866646382.html,Xiaomi,redmi note 4x,3gb,32gb,,,2,0,0,1999000,Nam Định,https://img.lazcdn.com/g/p/5b8ca8f6a26c090b594ab6df98b31aba.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i850868416.html,Samsung,galaxy s20 plus,,,,5G,2,0,0,6390000,Hà Nội,https://img.lazcdn.com/g/p/4033d05abe432a61b9f2e08cfb31128a.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i834650752.html,OPPO,a78,,,,5G,,0,10,3590000,Hà Nội,https://img.lazcdn.com/g/p/723f107b250bce6ec4f3609f0fbc5983.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i807378176.html,Samsung,galaxy m34,8GB,128GB,6000mAh,5G,,0,29,5690000,Đà Nẵng,https://img.lazcdn.com/g/p/28e19d175d8138019231af1131a05711.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i806086610.html,Samsung,galaxy j7 prime,,,,,,0,0,2500000,Nam Định,https://img.lazcdn.com/g/p/01adc55c58fca80b4dc5db19ffbf4f8d.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i787502335.html,Samsung,galaxy s20,,,,5G,2,0,0,5490000,Hà Nội,https://img.lazcdn.com/g/p/83a1c14ef3fb776ab41b6a48228050a9.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i688186104.html,Apple,iphone 11,,,,,,0,32,10940000,Hồ Chí Minh,https://img.lazcdn.com/g/p/467c9850daad9fd828fc7ca5cf2d6add.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i676662125.html,Unknown,,,,,,,0,0,999000,Hà Nội,https://img.lazcdn.com/g/p/e9293328a34b3ca871bac6adfc3c4535.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i674848290.html,HTC,u11 chip 835,,,,,,0,0,1080000,Hà Nội,https://img.lazcdn.com/g/p/0757cc4e8d9c90a4157a6961d5c51b84.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i673936787.html,Sony,xz1 x ch,,,,,,0,0,1170000,Hà Nội,https://img.lazcdn.com/g/p/1a259265f39d4735b7e41a2b82750a7f.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i664472053.html,Xiaomi,redmi 4 prime,,,,,,0,0,2230000,Nam Định,https://img.lazcdn.com/g/ff/kf/S17ded4bc67cf41c1a70ba867044b33bfW.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i601522614.html,Xiaomi,redmi 7,,,,,,0,0,4970000,Nam Định,https://img.lazcdn.com/g/p/8cfcf340ed76e93f5b841087ab8ee716.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i601132233.html,Samsung,galaxy a71,,,,,,0,0,10490000,Đăk Nông,https://img.lazcdn.com/g/p/33fbf4495003d6c5fa97d90eba45f4c1.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i463750676.html,Xiaomi,redmi 6a,,,,,2,0,0,1890000,Nam Định,https://img.lazcdn.com/g/p/39bbfcd33b8421d81f06e0037f58fbe4.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i443498948.html,Samsung,galaxy note 9,,,,,,0,0,5690000,Hà Nội,https://img.lazcdn.com/g/p/11170aa4a12e455a61db8a63d24b73aa.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i433664012.html,OPPO,a52 8,,,,,,0,0,2790000,Hà Nội,https://img.lazcdn.com/g/p/a223144ed6868f1382d73cd9cf1fca9e.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i377800952.html,Xiaomi,redmi 9a,,,,,,0,37,1190000,Hồ Chí Minh,https://img.lazcdn.com/g/p/fbb15a61ec2730686fdd054e2171e0f3.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i376778234.html,Xiaomi,redmi 6a,,,,,,0,44,950679,Hồ Chí Minh,https://img.lazcdn.com/g/p/mdc/1b11f49c01ff35b178223ca847cc634c.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i376590322.html,Xiaomi,redmi 7a,,,,,,0,23,1350728,Hồ Chí Minh,https://img.lazcdn.com/g/p/0dc446c57280f87f1faef9743ee2be41.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i353908113.html,Samsung,galaxy s8 active,,,,,,0,0,3690000,Hà Nội,https://img.lazcdn.com/g/p/71ab790115ead16774f27a28e878eff7.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i348692775.html,Xiaomi,redmi note 11,4GB,64GB,,,,0,22,3890000,Đà Nẵng,https://img.lazcdn.com/g/p/1ac977ca1c58a92f175bca6e0ab8108f.png_200x200q80.avif
https://www.lazada.vn/products/pdp-i295818266.html,Unknown,,,,,,,0,0,1000000,Hồ Chí Minh,https://img.lazcdn.com/g/p/20aaaa1c0eec3e724b913fce1e059a4e.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i264168370.html,Unknown,,,,5000 Mah,,,0,19,729000,Tây Ninh,https://img.lazcdn.com/g/ff/kf/S61c4a6d32ab54c70bd327487536b6b63V.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i256328462.html,Unknown,,2Gb,16Gb,,,,0,0,999000,Nam Định,https://img.lazcdn.com/g/ff/kf/S7686b1970c2a4c159f54b08f99c17288r.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2182717.html,Samsung,galaxy a5,,,,,,0,0,6390000,Hồ Chí Minh,https://img.lazcdn.com/live/vn/p/80c5b6fdd847ec3e55b09ddfb080f61c.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3094959765.html,Samsung,galaxy a56,,,,5G,,0,0,9990000,Hà Nội,https://img.lazcdn.com/g/p/c065bebe50bf80cce9776a0958e7053e.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3094518136.html,Samsung,j7 nh h,,,,,,0,50,250000,Bạc Liêu,https://img.lazcdn.com/g/ff/kf/S84487dc59c054ffd809aab775f5089dcM.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3092271455.html,Samsung,galaxy s25 ultra,,,,,,0,21,26900000,Hà Nội,https://img.lazcdn.com/g/p/19b5f5beb16f29e2687e73e10e2353dc.png_200x200q80.avif
https://www.lazada.vn/products/pdp-i3088434204.html,Unknown,,,,,,,0,65,776300,Cần Thơ,https://img.lazcdn.com/g/p/14502e16da2f013d6b77bf07b5f08305.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3088218512.html,Samsung,j4 plus l,,,,,,0,47,320000,Bạc Liêu,https://img.lazcdn.com/g/ff/kf/S63d4875427994d4e80709c86e89691b1c.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3086264401.html,Unknown,,,,,,,0,0,450000,Bắc Giang,https://img.lazcdn.com/g/p/7db2dcbbd87c98b8d34bbd90958c6b59.jpg_200x200q80.avif
